InputID,TargetID,Distance
client_10000049,service_10000001,2103.74166763
client_10000049,service_10000000,2394.38753689
client_10000050,service_10000004,222.53279365
client_10000050,service_10000006,287.27312142
client_10000050,service_10000009,409.536932774
client_10000050,service_10000011,472.360883935
client_10000050,service_10000007,741.162784124
client_10000050,service_10000005,807.987354739
client_10000050,service_10000010,938.390838626
client_10000050,service_10000001,1058.32505776
client_10000050,service_10000000,1230.81168318
client_10000050,service_10000012,1263.64796697
client_10000050,service_10000013,1462.79344042
client_10000050,service_10000014,1581.349009
client_10000050,service_10000008,1661.12939091
client_10000050,service_10000002,1827.89740983
client_10000050,service_10000003,2212.18737831
client_10000051,service_10000008,404.080953792
client_10000051,service_10000002,622.12490938
client_10000051,service_10000012,1100.00448857
client_10000051,service_10000010,1121.3350108
client_10000051,service_10000003,1246.80619295
client_10000051,service_10000011,1311.90847535
client_10000051,service_10000009,1352.96489503
client_10000051,service_10000006,1518.58204118
client_10000051,service_10000013,1527.61622716
client_10000051,service_10000014,1632.20545688
client_10000051,service_10000004,1834.98015689
client_10000051,service_10000001,2278.01000784
client_10000051,service_10000007,2289.23000298
client_10000051,service_10000005,2444.61047678
client_10000051,service_10000000,2697.24913327
client_10000052,service_10000010,314.875063893
client_10000052,service_10000011,524.277757185
client_10000052,service_10000006,750.199940924
client_10000052,service_10000009,844.779404534
client_10000052,service_10000008,1053.08767017
client_10000052,service_10000004,1175.68150958
client_10000052,service_10000012,1206.99134355
client_10000052,service_10000002,1285.16762209
client_10000052,service_10000001,1440.83341447
client_10000052,service_10000007,1495.12064081
client_10000052,service_10000013,1613.24959051
client_10000052,service_10000005,1705.35593982
client_10000052,service_10000014,1744.10111547
client_10000052,service_10000003,1854.2432569
client_10000052,service_10000000,1872.29897408
client_10000053,service_10000008,382.204646278
client_10000053,service_10000002,579.65893409
client_10000053,service_10000012,647.831810608
client_10000053,service_10000009,936.261556481
client_10000053,service_10000010,1048.99332184
client_10000053,service_10000011,1058.36667461
client_10000053,service_10000013,1086.63925747
client_10000053,service_10000003,1119.54105801
client_10000053,service_10000014,1202.13365729
client_10000053,service_10000006,1226.16131585
client_10000053,service_10000004,1449.41769312
client_10000053,service_10000007,1986.67791143
client_10000053,service_10000001,2085.49535929
client_10000053,service_10000005,2086.872074
client_10000053,service_10000000,2436.66140809
client_10000054,service_10000011,164.890237704
client_10000054,service_10000006,274.087940989
client_10000054,service_10000009,409.257064504
client_10000054,service_10000010,572.223944799
client_10000054,service_10000004,637.074401193
client_10000054,service_10000007,1042.1999421
client_10000054,service_10000012,1125.21351257
client_10000054,service_10000001,1164.27785149
client_10000054,service_10000005,1195.59800557
client_10000054,service_10000008,1332.4416991
client_10000054,service_10000013,1435.28553015
client_10000054,service_10000000,1484.46028396
client_10000054,service_10000002,1526.62607359
client_10000054,service_10000014,1565.30186988
client_10000054,service_10000003,1990.1890807
client_10000055,service_10000013,14.8930063871
client_10000055,service_10000014,145.313437956
client_10000055,service_10000012,431.949232325
client_10000055,service_10000009,1068.16648763
client_10000055,service_10000003,1084.57645975
client_10000055,service_10000002,1148.60402545
client_10000055,service_10000008,1196.31620987
client_10000055,service_10000004,1464.96433719
client_10000055,service_10000011,1585.67313686
client_10000055,service_10000006,1605.92034237
client_10000055,service_10000010,1855.46447219
client_10000055,service_10000005,2053.55252826
client_10000055,service_10000007,2146.84743109
client_10000055,service_10000001,2500.23901253
client_10000055,service_10000000,2645.87189839
client_10000056,service_10000003,175.434047389
client_10000056,service_10000002,713.486049954
client_10000056,service_10000012,896.253296218
client_10000056,service_10000014,923.494076853
client_10000056,service_10000008,930.580448638
client_10000056,service_10000013,934.887864565
client_10000056,service_10000009,1743.59391975
client_10000056,service_10000011,2103.45685588
client_10000056,service_10000010,2184.14201866
client_10000056,service_10000006,2212.43547318
client_10000056,service_10000004,2240.56535709
client_10000056,service_10000005,2877.61239079
client_10000056,service_10000007,2893.1133111
client_10000056,service_10000001,3123.92251801
client_10000056,service_10000000,3382.97367148
client_10000057,service_10000013,645.082786347
client_10000057,service_10000014,710.076871062
client_10000057,service_10000009,776.801480485
client_10000057,service_10000012,801.234830292
client_10000057,service_10000004,971.991612981
client_10000057,service_10000006,1272.70523923
client_10000057,service_10000011,1340.42534667
client_10000057,service_10000005,1480.85707278
client_10000057,service_10000008,1581.27731701
client_10000057,service_10000002,1615.48308495
client_10000057,service_10000007,1636.81978378
client_10000057,service_10000003,1693.56856207
client_10000057,service_10000010,1731.2361268
client_10000057,service_10000001,2076.95495828
client_10000057,service_10000000,2126.37458456
client_10000058,service_10000009,702.268273268
client_10000058,service_10000004,731.115905509
client_10000058,service_10000013,941.906002437
client_10000058,service_10000014,1014.0647494
client_10000058,service_10000012,1025.19361134
client_10000058,service_10000006,1112.55065076
client_10000058,service_10000005,1184.61007714
client_10000058,service_10000011,1226.1684265
client_10000058,service_10000007,1366.19239467
client_10000058,service_10000010,1659.37433743
client_10000058,service_10000008,1753.42110176
client_10000058,service_10000002,1820.94719859
client_10000058,service_10000001,1841.57554753
client_10000058,service_10000000,1846.80492532
client_10000058,service_10000003,1964.07117358
client_10000059,service_10000013,136.629636535
client_10000059,service_10000014,225.793576931
client_10000059,service_10000012,342.629528927
client_10000059,service_10000003,957.18653087
client_10000059,service_10000002,1012.44787018
client_10000059,service_10000008,1068.90866037
client_10000059,service_10000009,1082.23395543
client_10000059,service_10000004,1513.46265823
client_10000059,service_10000011,1572.4833999
client_10000059,service_10000006,1612.31521514
client_10000059,service_10000010,1811.08629713
client_10000059,service_10000005,2120.24510138
client_10000059,service_10000007,2191.93172334
client_10000059,service_10000001,2518.06439027
client_10000059,service_10000000,2690.79286572
client_10000060,service_10000009,604.014068039
client_10000060,service_10000004,729.695036873
client_10000060,service_10000013,839.780823692
client_10000060,service_10000012,890.901919105
client_10000060,service_10000014,923.514446783
client_10000060,service_10000006,1058.59775212
client_10000060,service_10000011,1150.23533976
client_10000060,service_10000005,1245.52456326
client_10000060,service_10000007,1393.10178102
client_10000060,service_10000010,1568.11948092
client_10000060,service_10000008,1613.96070614
client_10000060,service_10000002,1682.66586339
client_10000060,service_10000001,1837.63505788
client_10000060,service_10000003,1839.38862315
client_10000060,service_10000000,1883.38734594
client_10000061,service_10000003,134.452201138
client_10000061,service_10000002,490.824072344
client_10000061,service_10000008,724.831564703
client_10000061,service_10000012,911.790329098
client_10000061,service_10000013,1063.64759967
client_10000061,service_10000014,1081.14920083
client_10000061,service_10000009,1717.65635869
client_10000061,service_10000011,2015.42839692
client_10000061,service_10000010,2043.99560705
client_10000061,service_10000006,2147.08362058
client_10000061,service_10000004,2232.70718997
client_10000061,service_10000007,2861.39645728
client_10000061,service_10000005,2879.55826243
client_10000061,service_10000001,3045.74157314
client_10000061,service_10000000,3341.60282783
client_10000062,service_10000010,719.878096285
client_10000062,service_10000008,1067.96862721
client_10000062,service_10000011,1116.38480798
client_10000062,service_10000002,1299.67564405
client_10000062,service_10000006,1342.67716805
client_10000062,service_10000009,1437.0198153
client_10000062,service_10000012,1572.01871511
client_10000062,service_10000004,1786.86568882
client_10000062,service_10000001,1872.24478501
client_10000062,service_10000003,1924.58567252
client_10000062,service_10000013,2010.15356621
client_10000062,service_10000007,2046.07409618
client_10000062,service_10000014,2132.18893183
client_10000062,service_10000005,2291.44979778
client_10000062,service_10000000,2364.21751637
client_10000063,service_10000012,391.233582847
client_10000063,service_10000009,623.748998057
client_10000063,service_10000008,706.444900367
client_10000063,service_10000013,805.90064149
client_10000063,service_10000002,829.26580895
client_10000063,service_10000011,931.454882731
client_10000063,service_10000014,934.483610651
client_10000063,service_10000006,1039.63992508
client_10000063,service_10000010,1093.29242209
client_10000063,service_10000004,1148.76574198
client_10000063,service_10000003,1211.2020917
client_10000063,service_10000007,1752.22919794
client_10000063,service_10000005,1798.13516753
client_10000063,service_10000001,1948.84736235
client_10000063,service_10000000,2229.76411763
client_10000064,service_10000010,573.592650721
client_10000064,service_10000011,847.22036582
client_10000064,service_10000008,849.143003458
client_10000064,service_10000006,1071.43063378
client_10000064,service_10000009,1083.15359603
client_10000064,service_10000002,1089.35951833
client_10000064,service_10000012,1222.24672083
client_10000064,service_10000004,1474.36082487
client_10000064,service_10000013,1656.26500294
client_10000064,service_10000003,1696.92920052
client_10000064,service_10000001,1745.63728166
client_10000064,service_10000014,1781.22505722
client_10000064,service_10000007,1820.5101798
client_10000064,service_10000005,2025.65581817
client_10000064,service_10000000,2192.4513376
client_10000065,service_10000003,513.274014587
client_10000065,service_10000012,556.488891637
client_10000065,service_10000013,563.300042348
client_10000065,service_10000014,570.019455136
client_10000065,service_10000002,743.670283766
client_10000065,service_10000008,891.060098996
client_10000065,service_10000009,1410.56109252
client_10000065,service_10000011,1821.30614907
client_10000065,service_10000004,1890.52183443
client_10000065,service_10000006,1906.14500261
client_10000065,service_10000010,1965.09675382
client_10000065,service_10000005,2519.51367028
client_10000065,service_10000007,2554.64552167
client_10000065,service_10000001,2821.88834268
client_10000065,service_10000000,3049.23898724
client_10000066,service_10000003,246.313308583
client_10000066,service_10000002,645.132112049
client_10000066,service_10000012,768.05671272
client_10000066,service_10000013,830.687544819
client_10000066,service_10000014,831.874999412
client_10000066,service_10000008,846.517772306
client_10000066,service_10000009,1614.57852406
client_10000066,service_10000011,1977.47726339
client_10000066,service_10000010,2067.33130484
client_10000066,service_10000006,2084.36844163
client_10000066,service_10000004,2112.25539165
client_10000066,service_10000005,2750.1648061
client_10000066,service_10000007,2764.11903954
client_10000066,service_10000001,2996.45062213
client_10000066,service_10000000,3253.94011884
client_10000067,service_10000009,99.2860334992
client_10000067,service_10000004,459.302624427
client_10000067,service_10000006,564.606071246
client_10000067,service_10000011,625.523347381
client_10000067,service_10000012,891.731212436
client_10000067,service_10000010,1044.34731464
client_10000067,service_10000013,1081.21778064
client_10000067,service_10000005,1108.07791312
client_10000067,service_10000007,1110.72178778
client_10000067,service_10000014,1201.72552837
client_10000067,service_10000008,1388.26517634
client_10000067,service_10000001,1434.65099493
client_10000067,service_10000002,1525.5385484
client_10000067,service_10000000,1606.49536307
client_10000067,service_10000003,1856.51233441
client_10000068,service_10000005,197.358274879
client_10000068,service_10000007,412.363147375
client_10000068,service_10000004,455.660399424
client_10000068,service_10000006,806.782642004
client_10000068,service_10000000,847.539948037
client_10000068,service_10000009,980.817305132
client_10000068,service_10000001,983.044482356
client_10000068,service_10000011,1033.36338227
client_10000068,service_10000010,1465.2563204
client_10000068,service_10000012,1785.49470583
client_10000068,service_10000013,1875.60337176
client_10000068,service_10000014,1973.16208338
client_10000068,service_10000008,2277.18156434
client_10000068,service_10000002,2430.87521615
client_10000068,service_10000003,2760.92768631
client_10000069,service_10000012,352.314111841
client_10000069,service_10000002,490.564016598
client_10000069,service_10000008,552.947857397
client_10000069,service_10000013,660.633546181
client_10000069,service_10000003,664.978343145
client_10000069,service_10000014,740.539277616
client_10000069,service_10000009,1141.29023417
client_10000069,service_10000011,1479.91251693
client_10000069,service_10000010,1583.68108288
client_10000069,service_10000006,1591.20449345
client_10000069,service_10000004,1654.32040977
client_10000069,service_10000007,2288.32928473
client_10000069,service_10000005,2301.06377317
client_10000069,service_10000001,2500.91614557
client_10000069,service_10000000,2772.77602797
client_10000070,service_10000002,87.3140450816
client_10000070,service_10000008,169.898056963
client_10000070,service_10000003,710.482531372
client_10000070,service_10000012,847.368623137
client_10000070,service_10000013,1201.83119781
client_10000070,service_10000014,1278.13631103
client_10000070,service_10000009,1435.5235251
client_10000070,service_10000010,1534.95888295
client_10000070,service_10000011,1593.7703438
client_10000070,service_10000006,1762.70785989
client_10000070,service_10000004,1958.87930649
client_10000070,service_10000007,2520.1799909
client_10000070,service_10000005,2604.2944965
client_10000070,service_10000001,2617.24223945
client_10000070,service_10000000,2973.37392101
client_10000071,service_10000014,273.72479917
client_10000071,service_10000013,372.771666831
client_10000071,service_10000012,697.636752104
client_10000071,service_10000003,900.954748617
client_10000071,service_10000002,1177.17315758
client_10000071,service_10000008,1296.31458634
client_10000071,service_10000009,1447.60570584
client_10000071,service_10000004,1852.38445537
client_10000071,service_10000011,1946.54796474
client_10000071,service_10000006,1981.84147382
client_10000071,service_10000010,2179.04642666
client_10000071,service_10000005,2434.9970028
client_10000071,service_10000007,2534.37503514
client_10000071,service_10000001,2882.67871804
client_10000071,service_10000000,3033.35833783
client_10000072,service_10000010,515.963068749
client_10000072,service_10000011,850.16972811
client_10000072,service_10000008,961.160029369
client_10000072,service_10000006,1077.06650652
client_10000072,service_10000009,1145.29551944
client_10000072,service_10000002,1201.34626554
client_10000072,service_10000012,1336.63964604
client_10000072,service_10000004,1505.02387835
client_10000072,service_10000001,1695.07470319
client_10000072,service_10000013,1768.60368911
client_10000072,service_10000007,1807.46045481
client_10000072,service_10000003,1812.63482518
client_10000072,service_10000014,1894.52731506
client_10000072,service_10000005,2031.56781167
client_10000072,service_10000000,2159.02148195
client_10000073,service_10000013,487.916433776
client_10000073,service_10000012,488.461343115
client_10000073,service_10000014,600.381831969
client_10000073,service_10000009,625.114275969
client_10000073,service_10000004,991.866831478
client_10000073,service_10000006,1163.22239098
client_10000073,service_10000011,1176.71361633
client_10000073,service_10000008,1252.26081325
client_10000073,service_10000002,1295.3751568
client_10000073,service_10000003,1432.72768572
client_10000073,service_10000010,1512.85340695
client_10000073,service_10000005,1588.73012332
client_10000073,service_10000007,1673.75293124
client_10000073,service_10000001,2039.4267484
client_10000073,service_10000000,2172.76481942
client_10000074,service_10000008,341.335845044
client_10000074,service_10000002,419.562265942
client_10000074,service_10000012,468.926411525
client_10000074,service_10000003,860.808315055
client_10000074,service_10000013,882.099483587
client_10000074,service_10000014,984.151497256
client_10000074,service_10000009,1033.67729186
client_10000074,service_10000011,1271.96151678
client_10000074,service_10000010,1317.48133828
client_10000074,service_10000006,1413.22002989
client_10000074,service_10000004,1558.83360715
client_10000074,service_10000007,2149.47826064
client_10000074,service_10000005,2207.77037213
client_10000074,service_10000001,2303.22762871
client_10000074,service_10000000,2618.37099501
client_10000075,service_10000012,420.801314971
client_10000075,service_10000002,530.889065428
client_10000075,service_10000003,559.51055275
client_10000075,service_10000013,633.125278265
client_10000075,service_10000008,642.285508613
client_10000075,service_10000014,691.15468539
client_10000075,service_10000009,1250.62907557
client_10000075,service_10000011,1610.45693434
client_10000075,service_10000006,1715.25070661
client_10000075,service_10000010,1721.30626921
client_10000075,service_10000004,1755.70913431
client_10000075,service_10000005,2398.71866238
client_10000075,service_10000007,2400.08542867
client_10000075,service_10000001,2627.52565283
client_10000075,service_10000000,2887.95179163
client_10000076,service_10000010,666.324642733
client_10000076,service_10000008,817.523927526
client_10000076,service_10000011,958.055754491
client_10000076,service_10000002,1056.71227495
client_10000076,service_10000006,1182.51555517
client_10000076,service_10000009,1184.02080962
client_10000076,service_10000012,1266.17947959
client_10000076,service_10000004,1583.9429822
client_10000076,service_10000003,1674.15088689
client_10000076,service_10000013,1704.12033209
client_10000076,service_10000014,1826.37267232
client_10000076,service_10000001,1843.62996954
client_10000076,service_10000007,1929.9704823
client_10000076,service_10000005,2136.84341464
client_10000076,service_10000000,2297.24268774
client_10000077,service_10000000,228.059150181
client_10000077,service_10000001,314.798617025
client_10000077,service_10000007,470.857763117
client_10000077,service_10000005,779.227321524
client_10000077,service_10000006,1069.79918844
client_10000077,service_10000004,1128.55589328
client_10000077,service_10000011,1229.83177133
client_10000077,service_10000010,1450.03539328
client_10000077,service_10000009,1541.79667629
client_10000077,service_10000012,2394.38507861
client_10000077,service_10000013,2594.28856765
client_10000077,service_10000008,2661.70750709
client_10000077,service_10000014,2708.64459854
client_10000077,service_10000002,2863.680403
client_10000077,service_10000003,3317.19031237
client_10000078,service_10000003,502.844826627
client_10000078,service_10000014,656.899686391
client_10000078,service_10000013,702.582267845
client_10000078,service_10000012,813.366661018
client_10000078,service_10000002,938.470201003
client_10000078,service_10000008,1118.92684452
client_10000078,service_10000009,1660.22073861
client_10000078,service_10000011,2089.36678366
client_10000078,service_10000004,2123.31124616
client_10000078,service_10000006,2166.85853004
client_10000078,service_10000010,2238.66115835
client_10000078,service_10000005,2740.0295251
client_10000078,service_10000007,2795.50666559
client_10000078,service_10000001,3082.26138033
client_10000078,service_10000000,3292.56833829
client_10000079,service_10000010,425.063245416
client_10000079,service_10000011,767.25537439
client_10000079,service_10000006,994.251622304
client_10000079,service_10000008,1019.65068154
client_10000079,service_10000009,1091.14257887
client_10000079,service_10000002,1259.72147999
client_10000079,service_10000012,1341.50670288
client_10000079,service_10000004,1431.18849563
client_10000079,service_10000001,1604.13473581
client_10000079,service_10000007,1718.85239037
client_10000079,service_10000013,1767.80098587
client_10000079,service_10000003,1863.91313381
client_10000079,service_10000014,1895.56995862
client_10000079,service_10000005,1947.51832793
client_10000079,service_10000000,2067.86503837
client_10000080,service_10000008,571.057268643
client_10000080,service_10000002,810.78928698
client_10000080,service_10000010,846.191726349
client_10000080,service_10000011,1043.73800432
client_10000080,service_10000012,1072.02011102
client_10000080,service_10000009,1146.45297341
client_10000080,service_10000006,1255.99956965
client_10000080,service_10000003,1426.95327752
client_10000080,service_10000013,1511.75468688
client_10000080,service_10000004,1601.27196301
client_10000080,service_10000014,1628.91099372
client_10000080,service_10000001,2000.36820645
client_10000080,service_10000007,2023.72101037
client_10000080,service_10000005,2194.21841548
client_10000080,service_10000000,2423.64863895
client_10000081,service_10000005,329.652321858
client_10000081,service_10000004,346.416244538
client_10000081,service_10000007,518.119611493
client_10000081,service_10000006,758.638247315
client_10000081,service_10000009,867.015250171
client_10000081,service_10000000,976.319802746
client_10000081,service_10000011,980.900671329
client_10000081,service_10000001,1068.04765679
client_10000081,service_10000010,1429.16724305
client_10000081,service_10000012,1656.71649698
client_10000081,service_10000013,1739.49710336
client_10000081,service_10000014,1836.56801527
client_10000081,service_10000008,2169.73568384
client_10000081,service_10000002,2316.89130627
client_10000081,service_10000003,2633.59594336
client_10000082,service_10000012,600.975188381
client_10000082,service_10000009,643.007723512
client_10000082,service_10000008,673.331864905
client_10000082,service_10000011,805.919168822
client_10000082,service_10000002,849.32230404
client_10000082,service_10000010,899.617818317
client_10000082,service_10000006,952.122218893
client_10000082,service_10000013,1022.20391741
client_10000082,service_10000014,1150.35926317
client_10000082,service_10000004,1154.2315609
client_10000082,service_10000003,1322.05577479
client_10000082,service_10000007,1702.19308992
client_10000082,service_10000005,1792.61676184
client_10000082,service_10000001,1837.12810689
client_10000082,service_10000000,2161.48207875
client_10000083,service_10000001,253.511158819
client_10000083,service_10000007,499.253194313
client_10000083,service_10000006,662.457356106
client_10000083,service_10000000,678.031284754
client_10000083,service_10000011,782.649257653
client_10000083,service_10000005,864.694754426
client_10000083,service_10000004,895.422266026
client_10000083,service_10000010,975.452278417
client_10000083,service_10000009,1186.31563724
client_10000083,service_10000012,2015.86091842
client_10000083,service_10000008,2209.6755006
client_10000083,service_10000013,2267.55744457
client_10000083,service_10000014,2390.0649334
client_10000083,service_10000002,2419.34900936
client_10000083,service_10000003,2901.83915762
client_10000084,service_10000002,383.494342822
client_10000084,service_10000012,474.70105345
client_10000084,service_10000008,485.651400168
client_10000084,service_10000003,573.207017263
client_10000084,service_10000013,765.945109063
client_10000084,service_10000014,835.601003896
client_10000084,service_10000009,1244.3606465
client_10000084,service_10000011,1554.27239491
client_10000084,service_10000010,1626.50571558
client_10000084,service_10000006,1677.02792959
client_10000084,service_10000004,1761.83365727
client_10000084,service_10000007,2387.174269
client_10000084,service_10000005,2410.12336946
client_10000084,service_10000001,2581.19404187
client_10000084,service_10000000,2867.89961022
client_10000085,service_10000004,53.8827519806
client_10000085,service_10000006,545.322926012
client_10000085,service_10000009,564.65895461
client_10000085,service_10000005,615.401405717
client_10000085,service_10000007,675.647818385
client_10000085,service_10000011,746.695865308
client_10000085,service_10000001,1128.04011771
client_10000085,service_10000000,1172.38691893
client_10000085,service_10000010,1211.22539656
client_10000085,service_10000012,1370.87456285
client_10000085,service_10000013,1491.41436516
client_10000085,service_10000014,1597.59427652
client_10000085,service_10000008,1867.30455406
client_10000085,service_10000002,2014.92083929
client_10000085,service_10000003,2344.00823281
client_10000086,service_10000010,590.855433519
client_10000086,service_10000011,934.299218755
client_10000086,service_10000008,944.936190756
client_10000086,service_10000006,1161.2010934
client_10000086,service_10000002,1183.95423774
client_10000086,service_10000009,1220.48726309
client_10000086,service_10000012,1371.80454798
client_10000086,service_10000004,1587.7394333
client_10000086,service_10000001,1768.95124514
client_10000086,service_10000003,1801.68929649
client_10000086,service_10000013,1807.27960332
client_10000086,service_10000007,1890.23993461
client_10000086,service_10000014,1931.4680127
client_10000086,service_10000005,2115.66908842
client_10000086,service_10000000,2237.85917891
client_10000087,service_10000010,216.419203866
client_10000087,service_10000011,377.17148464
client_10000087,service_10000006,604.037097873
client_10000087,service_10000009,783.656790718
client_10000087,service_10000004,1053.8906376
client_10000087,service_10000008,1196.42510064
client_10000087,service_10000012,1266.95313074
client_10000087,service_10000001,1279.72537253
client_10000087,service_10000007,1335.99430446
client_10000087,service_10000002,1423.77680688
client_10000087,service_10000005,1557.08026056
client_10000087,service_10000013,1652.27447238
client_10000087,service_10000000,1708.59289386
client_10000087,service_10000014,1784.29269509
client_10000087,service_10000003,1975.87573787
client_10000088,service_10000004,409.424879669
client_10000088,service_10000005,522.478467783
client_10000088,service_10000007,768.966081139
client_10000088,service_10000009,849.071041583
client_10000088,service_10000006,896.81757107
client_10000088,service_10000011,1102.32470998
client_10000088,service_10000000,1212.24762948
client_10000088,service_10000001,1318.59522469
client_10000088,service_10000012,1553.85938842
client_10000088,service_10000010,1566.13452107
client_10000088,service_10000013,1579.25654261
client_10000088,service_10000014,1665.71976772
client_10000088,service_10000008,2143.67933845
client_10000088,service_10000002,2268.64116513
client_10000088,service_10000003,2530.59160957
client_10000089,service_10000010,151.737563787
client_10000089,service_10000011,330.136373407
client_10000089,service_10000006,548.961119089
client_10000089,service_10000009,812.681747906
client_10000089,service_10000004,1023.00550002
client_10000089,service_10000001,1167.65317212
client_10000089,service_10000007,1250.49035825
client_10000089,service_10000008,1313.29128748
client_10000089,service_10000012,1360.59101662
client_10000089,service_10000005,1489.8750335
client_10000089,service_10000002,1540.4236251
client_10000089,service_10000000,1606.97921326
client_10000089,service_10000013,1734.49554182
client_10000089,service_10000014,1866.66322741
client_10000089,service_10000003,2089.60164368
client_10000090,service_10000011,54.9522371384
client_10000090,service_10000006,263.702835268
client_10000090,service_10000010,416.544646914
client_10000090,service_10000009,618.084840736
client_10000090,service_10000004,741.742676325
client_10000090,service_10000007,997.557531168
client_10000090,service_10000001,1016.95655624
client_10000090,service_10000005,1212.61140283
client_10000090,service_10000012,1318.37174776
client_10000090,service_10000000,1395.29224875
client_10000090,service_10000008,1438.52129795
client_10000090,service_10000013,1643.30678289
client_10000090,service_10000002,1648.38199712
client_10000090,service_10000014,1773.90822134
client_10000090,service_10000003,2147.13915676
client_10000091,service_10000004,586.798786324
client_10000091,service_10000009,685.181510621
client_10000091,service_10000005,999.762136462
client_10000091,service_10000006,1015.23787033
client_10000091,service_10000013,1116.3859863
client_10000091,service_10000011,1156.50605767
client_10000091,service_10000012,1159.20330763
client_10000091,service_10000007,1193.14185836
client_10000091,service_10000014,1194.15203298
client_10000091,service_10000010,1608.00577238
client_10000091,service_10000000,1668.05986026
client_10000091,service_10000001,1686.75106287
client_10000091,service_10000008,1847.6347735
client_10000091,service_10000002,1934.22155263
client_10000091,service_10000003,2116.84117484
client_10000092,service_10000010,238.943445612
client_10000092,service_10000011,295.226410571
client_10000092,service_10000006,521.9521767
client_10000092,service_10000009,729.87616816
client_10000092,service_10000004,976.070143996
client_10000092,service_10000001,1215.69281542
client_10000092,service_10000008,1246.91725465
client_10000092,service_10000007,1255.7092342
client_10000092,service_10000012,1267.14425581
client_10000092,service_10000002,1470.10038466
client_10000092,service_10000005,1474.82409096
client_10000092,service_10000000,1634.28764058
client_10000092,service_10000013,1639.80359228
client_10000092,service_10000014,1771.97128595
client_10000092,service_10000003,2009.2858275
client_10000093,service_10000009,38.6610186116
client_10000093,service_10000006,558.001757873
client_10000093,service_10000004,563.458737133
client_10000093,service_10000011,569.155703102
client_10000093,service_10000012,823.110184516
client_10000093,service_10000010,954.553384871
client_10000093,service_10000013,1062.55338923
client_10000093,service_10000007,1183.77938348
client_10000093,service_10000014,1188.54424804
client_10000093,service_10000005,1212.4683778
client_10000093,service_10000008,1266.34831235
client_10000093,service_10000002,1412.00071538
client_10000093,service_10000001,1460.48406423
client_10000093,service_10000000,1673.13749508
client_10000093,service_10000003,1770.32765265
client_10000094,service_10000014,262.858097399
client_10000094,service_10000013,337.365580482
client_10000094,service_10000012,767.737784513
client_10000094,service_10000009,1257.60804881
client_10000094,service_10000003,1328.62974829
client_10000094,service_10000002,1477.08915755
client_10000094,service_10000008,1536.06272124
client_10000094,service_10000004,1564.0112948
client_10000094,service_10000006,1793.30055663
client_10000094,service_10000011,1809.50465982
client_10000094,service_10000005,2090.30344162
client_10000094,service_10000010,2125.63683355
client_10000094,service_10000007,2238.82819086
client_10000094,service_10000001,2650.73938725
client_10000094,service_10000000,2731.81246071
client_10000095,service_10000004,296.102857734
client_10000095,service_10000009,545.989117499
client_10000095,service_10000006,749.326537034
client_10000095,service_10000005,783.908846143
client_10000095,service_10000011,915.449900952
client_10000095,service_10000007,923.873432472
client_10000095,service_10000012,1229.4586214
client_10000095,service_10000013,1284.00522073
client_10000095,service_10000010,1378.79525247
client_10000095,service_10000014,1380.2514679
client_10000095,service_10000001,1398.40003011
client_10000095,service_10000000,1411.52480803
client_10000095,service_10000008,1822.93526802
client_10000095,service_10000002,1942.95891246
client_10000095,service_10000003,2207.33597956
client_10000096,service_10000014,41.2330372551
client_10000096,service_10000013,94.2673535398
client_10000096,service_10000012,518.990112424
client_10000096,service_10000003,1061.84285181
client_10000096,service_10000009,1175.22468613
client_10000096,service_10000002,1185.543744
client_10000096,service_10000008,1252.33020544
client_10000096,service_10000004,1563.86754968
client_10000096,service_10000011,1693.94633642
client_10000096,service_10000006,1713.42721369
client_10000096,service_10000010,1960.82177546
client_10000096,service_10000005,2144.19866484
client_10000096,service_10000007,2246.08662668
client_10000096,service_10000001,2605.96601712
client_10000096,service_10000000,2744.84013186
client_10000097,service_10000002,118.585230643
client_10000097,service_10000008,281.962320621
client_10000097,service_10000003,587.158691288
client_10000097,service_10000012,703.536579022
client_10000097,service_10000013,1029.92189626
client_10000097,service_10000014,1100.45942743
client_10000097,service_10000009,1375.4359918
client_10000097,service_10000010,1593.59984798
client_10000097,service_10000011,1598.73147785
client_10000097,service_10000006,1749.90445556
client_10000097,service_10000004,1900.44582517
client_10000097,service_10000007,2491.56477104
client_10000097,service_10000005,2549.80832623
client_10000097,service_10000001,2629.62462031
client_10000097,service_10000000,2957.82163476
client_10000098,service_10000001,350.543453053
client_10000098,service_10000006,594.839946355
client_10000098,service_10000007,599.81660135
client_10000098,service_10000011,685.253577815
client_10000098,service_10000000,808.466733419
client_10000098,service_10000010,847.312576049
client_10000098,service_10000004,897.451988489
client_10000098,service_10000005,953.892814179
client_10000098,service_10000009,1131.36544922
client_10000098,service_10000012,1943.16052594
client_10000098,service_10000008,2101.69513726
client_10000098,service_10000013,2214.03977764
client_10000098,service_10000002,2315.20350843
client_10000098,service_10000014,2338.9592993
client_10000098,service_10000003,2810.63641736
client_10000099,service_10000009,561.740153133
client_10000099,service_10000013,610.728103783
client_10000099,service_10000012,616.449459143
client_10000099,service_10000014,714.494918481
client_10000099,service_10000004,874.630092059
client_10000099,service_10000006,1088.37642334
client_10000099,service_10000011,1125.99774844
client_10000099,service_10000008,1356.27670467
client_10000099,service_10000002,1413.51014044
client_10000099,service_10000005,1458.43896817
client_10000099,service_10000010,1492.95363535
